battery_power,blue,dual_sim,fc,talk_time,three_g,int_memory,m_dep,mobile_wt,n_cores,px_height,px_width,ram,touch_screen,wifi,price_range
1423.0,0.0,no,12.0,13.0,yes,44.0,0.8,131.0,5.0,501.0,640.0,2253.0,0.0,no,1.0
1974.0,0.0,yes,9.0,2.0,no,10.0,0.8,145.0,6.0,530.0,1496.0,1433.0,0.0,no,1.0
835.0,0.0,yes,2.0,6.0,yes,42.0,0.8,128.0,5.0,396.0,1378.0,2583.0,1.0,yes,2.0
1429.0,0.0,no,8.0,16.0,yes,42.0,0.9,151.0,5.0,670.0,1552.0,1817.0,0.0,no,1.0
947.0,1.0,no,1.0,13.0,no,51.0,0.1,144.0,2.0,193.0,887.0,2915.0,1.0,yes,2.0
1446.0,1.0,yes,0.0,3.0,yes,18.0,0.3,178.0,8.0,351.0,1769.0,3340.0,1.0,yes,3.0
1332.0,0.0,yes,5.0,7.0,no,7.0,0.8,168.0,7.0,846.0,855.0,2790.0,1.0,no,2.0
1498.0,1.0,yes,0.0,19.0,no,14.0,0.1,191.0,4.0,111.0,1167.0,577.0,1.0,no,0.0
1576.0,1.0,yes,0.0,6.0,no,14.0,0.4,173.0,2.0,1213.0,1386.0,3220.0,1.0,no,3.0
1398.0,0.0,yes,8.0,13.0,yes,26.0,0.8,150.0,1.0,755.0,1284.0,3488.0,1.0,no,3.0
1885.0,0.0,yes,12.0,20.0,yes,14.0,0.6,92.0,4.0,1406.0,1517.0,1277.0,0.0,yes,1.0
798.0,1.0,yes,7.0,6.0,yes,2.0,0.8,148.0,2.0,497.0,627.0,3593.0,1.0,no,2.0
1436.0,0.0,yes,0.0,19.0,yes,42.0,0.9,124.0,8.0,1826.0,1836.0,2736.0,1.0,no,3.0
1998.0,1.0,no,8.0,20.0,yes,31.0,0.6,196.0,8.0,50.0,1356.0,2311.0,1.0,no,2.0
1321.0,1.0,no,0.0,8.0,yes,63.0,0.4,109.0,8.0,817.0,941.0,1464.0,1.0,yes,1.0
1021.0,0.0,no,7.0,11.0,yes,9.0,0.7,192.0,2.0,901.0,1793.0,1355.0,1.0,no,1.0
1339.0,1.0,yes,0.0,11.0,yes,40.0,0.1,123.0,2.0,212.0,1269.0,2382.0,0.0,yes,2.0
1210.0,1.0,yes,9.0,16.0,yes,57.0,0.5,111.0,4.0,329.0,1039.0,1886.0,0.0,yes,1.0
1949.0,1.0,yes,2.0,7.0,yes,31.0,0.1,145.0,5.0,837.0,1182.0,832.0,0.0,no,1.0
882.0,0.0,yes,9.0,3.0,yes,28.0,0.2,151.0,6.0,248.0,884.0,751.0,0.0,yes,0.0
1549.0,1.0,yes,0.0,16.0,yes,27.0,0.4,113.0,5.0,632.0,1162.0,436.0,0.0,no,0.0
1991.0,0.0,yes,1.0,11.0,yes,42.0,0.7,82.0,1.0,366.0,613.0,722.0,1.0,no,0.0
796.0,0.0,no,2.0,14.0,yes,12.0,0.5,114.0,1.0,174.0,518.0,1075.0,1.0,no,0.0
1012.0,0.0,yes,4.0,11.0,no,39.0,0.1,161.0,4.0,882.0,1195.0,2802.0,1.0,no,2.0
1318.0,0.0,yes,0.0,11.0,yes,11.0,0.8,188.0,2.0,688.0,1591.0,1780.0,0.0,no,1.0
1708.0,0.0,no,8.0,7.0,yes,14.0,0.9,197.0,4.0,263.0,1345.0,1247.0,0.0,no,1.0
598.0,1.0,yes,8.0,10.0,yes,62.0,0.1,117.0,8.0,118.0,764.0,3066.0,1.0,no,2.0
541.0,1.0,no,4.0,6.0,no,51.0,0.4,200.0,8.0,1012.0,1226.0,403.0,0.0,no,0.0
818.0,0.0,yes,2.0,7.0,no,23.0,0.2,192.0,5.0,586.0,1552.0,2518.0,1.0,no,2.0
1414.0,0.0,no,0.0,7.0,yes,15.0,0.8,168.0,2.0,294.0,1233.0,1069.0,0.0,no,0.0
601.0,1.0,yes,3.0,15.0,yes,6.0,0.8,169.0,4.0,818.0,1827.0,2651.0,0.0,yes,2.0
561.0,1.0,yes,2.0,12.0,no,40.0,0.1,99.0,7.0,426.0,865.0,2974.0,0.0,yes,2.0
1616.0,1.0,yes,3.0,2.0,yes,52.0,0.1,100.0,5.0,151.0,1133.0,657.0,1.0,no,0.0
1263.0,1.0,yes,1.0,10.0,yes,32.0,0.4,103.0,2.0,409.0,644.0,3372.0,1.0,no,3.0
1604.0,1.0,yes,0.0,5.0,yes,63.0,0.6,93.0,5.0,641.0,1156.0,1464.0,1.0,no,1.0
539.0,0.0,yes,1.0,15.0,yes,24.0,0.5,86.0,4.0,958.0,967.0,1326.0,1.0,no,0.0
1071.0,0.0,no,0.0,3.0,yes,49.0,0.3,199.0,4.0,1328.0,1970.0,3393.0,0.0,no,3.0
826.0,0.0,yes,0.0,5.0,yes,57.0,0.5,135.0,2.0,354.0,530.0,323.0,0.0,yes,0.0
771.0,0.0,no,2.0,12.0,yes,62.0,0.7,106.0,1.0,1709.0,1781.0,1628.0,1.0,no,1.0
1811.0,0.0,no,0.0,8.0,yes,33.0,0.2,132.0,8.0,1099.0,1553.0,2610.0,1.0,no,3.0
1842.0,1.0,yes,7.0,15.0,no,56.0,0.4,179.0,4.0,783.0,1227.0,3721.0,1.0,yes,3.0
1420.0,0.0,yes,1.0,15.0,yes,50.0,0.1,100.0,8.0,194.0,1393.0,763.0,1.0,yes,0.0
1763.0,0.0,yes,12.0,4.0,yes,10.0,0.2,184.0,3.0,238.0,1893.0,792.0,0.0,yes,0.0
1163.0,1.0,no,6.0,16.0,yes,2.0,0.9,133.0,5.0,919.0,1076.0,1568.0,0.0,no,1.0
1805.0,1.0,no,0.0,14.0,yes,29.0,0.2,182.0,4.0,758.0,891.0,1276.0,1.0,no,1.0
610.0,1.0,yes,9.0,17.0,yes,52.0,0.4,90.0,4.0,1039.0,1273.0,3472.0,1.0,yes,3.0
1533.0,1.0,yes,18.0,6.0,no,17.0,0.3,160.0,4.0,1054.0,1393.0,2520.0,0.0,yes,2.0
1924.0,0.0,no,3.0,6.0,yes,63.0,0.3,111.0,2.0,122.0,686.0,3423.0,0.0,no,3.0
1801.0,0.0,yes,6.0,4.0,yes,52.0,0.9,120.0,6.0,100.0,1708.0,258.0,0.0,no,0.0
1726.0,1.0,no,1.0,5.0,yes,42.0,0.6,106.0,5.0,1221.0,1804.0,1868.0,0.0,no,2.0
794.0,0.0,yes,15.0,9.0,yes,14.0,0.6,197.0,3.0,312.0,1376.0,2171.0,0.0,yes,1.0
1686.0,1.0,yes,4.0,14.0,yes,28.0,0.8,182.0,5.0,599.0,1073.0,780.0,0.0,no,0.0
1444.0,1.0,yes,0.0,15.0,yes,6.0,0.9,103.0,1.0,1274.0,1340.0,712.0,0.0,no,0.0
1004.0,0.0,yes,0.0,13.0,yes,30.0,1.0,160.0,8.0,62.0,581.0,1012.0,1.0,yes,0.0
1242.0,1.0,no,8.0,9.0,yes,28.0,0.2,166.0,4.0,315.0,1796.0,318.0,0.0,no,0.0
539.0,0.0,no,6.0,9.0,yes,26.0,0.2,137.0,6.0,1123.0,1709.0,3948.0,1.0,yes,3.0
717.0,0.0,yes,2.0,11.0,no,14.0,0.1,99.0,8.0,1878.0,1981.0,629.0,0.0,no,0.0
1540.0,0.0,yes,0.0,9.0,yes,29.0,0.1,157.0,7.0,318.0,831.0,1161.0,0.0,no,0.0
672.0,0.0,no,7.0,18.0,yes,35.0,0.1,99.0,8.0,574.0,1267.0,1403.0,0.0,no,0.0
1325.0,1.0,no,0.0,18.0,yes,13.0,1.0,133.0,4.0,1353.0,1915.0,3707.0,1.0,no,3.0
950.0,0.0,no,6.0,2.0,yes,55.0,0.1,124.0,8.0,86.0,1681.0,1305.0,0.0,yes,0.0
948.0,0.0,yes,6.0,4.0,yes,18.0,0.3,119.0,4.0,340.0,1728.0,2926.0,1.0,yes,2.0
1328.0,1.0,no,5.0,6.0,yes,27.0,0.3,144.0,3.0,602.0,1156.0,2674.0,0.0,yes,2.0
1447.0,0.0,no,3.0,3.0,no,40.0,0.7,184.0,2.0,963.0,1062.0,471.0,0.0,yes,0.0
1973.0,1.0,yes,3.0,5.0,yes,21.0,0.8,95.0,8.0,127.0,507.0,1724.0,0.0,yes,1.0
1731.0,1.0,yes,18.0,9.0,yes,60.0,0.5,171.0,4.0,142.0,1039.0,1220.0,1.0,no,1.0
1617.0,0.0,no,1.0,18.0,no,63.0,0.7,111.0,2.0,274.0,1079.0,2754.0,1.0,yes,2.0
1791.0,1.0,yes,1.0,18.0,no,33.0,0.5,110.0,5.0,371.0,682.0,594.0,0.0,yes,0.0
851.0,0.0,yes,7.0,8.0,no,54.0,1.0,101.0,2.0,788.0,1007.0,1005.0,0.0,yes,0.0
856.0,0.0,yes,0.0,18.0,yes,14.0,0.6,115.0,1.0,395.0,1027.0,2439.0,1.0,yes,1.0
714.0,1.0,no,1.0,11.0,yes,30.0,0.3,145.0,4.0,643.0,1527.0,2302.0,1.0,yes,1.0
951.0,0.0,no,6.0,12.0,yes,15.0,0.6,81.0,2.0,854.0,935.0,1083.0,1.0,no,0.0
1303.0,1.0,no,6.0,20.0,yes,10.0,0.4,109.0,8.0,1335.0,1873.0,2219.0,1.0,yes,2.0
1550.0,1.0,no,2.0,16.0,no,32.0,0.1,126.0,7.0,1541.0,1619.0,1571.0,0.0,no,2.0
1759.0,1.0,no,10.0,6.0,yes,15.0,0.4,101.0,4.0,382.0,1163.0,2107.0,1.0,no,2.0
1448.0,0.0,yes,18.0,5.0,no,2.0,0.2,100.0,5.0,846.0,1144.0,593.0,1.0,yes,0.0
1987.0,1.0,no,0.0,19.0,yes,50.0,0.7,119.0,8.0,960.0,1925.0,857.0,1.0,no,1.0
908.0,0.0,no,1.0,14.0,yes,44.0,0.6,95.0,5.0,154.0,941.0,3518.0,1.0,yes,3.0
820.0,0.0,yes,2.0,8.0,no,58.0,0.3,160.0,4.0,468.0,694.0,1284.0,0.0,yes,0.0
904.0,0.0,yes,4.0,16.0,yes,19.0,0.6,147.0,6.0,1094.0,1496.0,545.0,0.0,no,0.0
667.0,0.0,yes,4.0,15.0,no,6.0,0.1,149.0,6.0,272.0,870.0,3566.0,0.0,yes,2.0
1109.0,0.0,no,1.0,19.0,yes,34.0,0.1,173.0,1.0,165.0,1103.0,2821.0,0.0,yes,2.0
1333.0,0.0,no,3.0,7.0,yes,59.0,0.7,183.0,7.0,394.0,1301.0,3442.0,1.0,no,3.0
1352.0,0.0,no,5.0,19.0,yes,6.0,0.9,92.0,6.0,629.0,1299.0,1309.0,0.0,no,1.0
1600.0,0.0,yes,1.0,17.0,no,19.0,0.6,88.0,6.0,831.0,1713.0,1179.0,0.0,yes,1.0
1454.0,0.0,yes,8.0,19.0,no,37.0,0.8,80.0,8.0,903.0,910.0,1713.0,0.0,no,1.0
1489.0,0.0,yes,0.0,15.0,yes,9.0,0.4,169.0,3.0,923.0,1759.0,1663.0,0.0,yes,1.0
1823.0,0.0,yes,11.0,13.0,no,10.0,0.6,81.0,8.0,362.0,1250.0,1812.0,1.0,yes,2.0
1581.0,1.0,no,9.0,10.0,no,41.0,0.4,172.0,4.0,693.0,850.0,1384.0,1.0,yes,1.0
1672.0,1.0,yes,1.0,6.0,yes,44.0,0.5,172.0,8.0,1250.0,1435.0,1348.0,1.0,yes,1.0
1283.0,1.0,yes,0.0,13.0,yes,27.0,0.2,80.0,4.0,1135.0,1923.0,3957.0,0.0,no,3.0
630.0,0.0,no,9.0,12.0,no,14.0,0.5,180.0,8.0,66.0,1448.0,1212.0,0.0,no,0.0
659.0,0.0,no,0.0,13.0,yes,24.0,0.7,151.0,8.0,924.0,1877.0,3925.0,1.0,yes,3.0
1811.0,1.0,yes,0.0,6.0,yes,32.0,1.0,115.0,6.0,204.0,1132.0,348.0,0.0,yes,0.0
688.0,1.0,no,9.0,20.0,yes,40.0,0.2,109.0,5.0,376.0,1957.0,1382.0,1.0,no,1.0
514.0,1.0,yes,5.0,7.0,yes,18.0,0.7,141.0,2.0,1083.0,1492.0,980.0,0.0,yes,0.0
1933.0,0.0,yes,1.0,9.0,yes,16.0,0.5,154.0,3.0,229.0,1473.0,838.0,1.0,no,0.0
915.0,0.0,no,8.0,5.0,yes,31.0,0.3,91.0,3.0,875.0,1316.0,378.0,1.0,no,0.0
1006.0,0.0,yes,4.0,18.0,yes,22.0,0.8,135.0,4.0,35.0,991.0,909.0,0.0,yes,0.0
1134.0,1.0,no,2.0,10.0,no,13.0,0.4,92.0,4.0,18.0,903.0,3632.0,1.0,no,3.0
599.0,1.0,no,0.0,7.0,yes,64.0,0.3,186.0,8.0,103.0,646.0,3396.0,0.0,no,2.0
973.0,0.0,yes,5.0,14.0,yes,53.0,0.5,196.0,5.0,105.0,588.0,1861.0,1.0,no,1.0
1180.0,1.0,no,0.0,5.0,no,27.0,0.1,90.0,6.0,168.0,540.0,348.0,1.0,yes,0.0
1237.0,1.0,no,7.0,8.0,no,13.0,0.8,98.0,4.0,18.0,1004.0,2528.0,0.0,no,2.0
659.0,0.0,yes,7.0,7.0,no,5.0,0.3,169.0,8.0,659.0,730.0,2190.0,1.0,no,1.0
1142.0,1.0,yes,6.0,15.0,no,6.0,0.7,190.0,8.0,534.0,855.0,663.0,1.0,yes,0.0
1002.0,0.0,yes,16.0,13.0,no,11.0,0.4,185.0,6.0,285.0,512.0,961.0,0.0,yes,0.0
1392.0,0.0,no,0.0,15.0,no,44.0,0.7,113.0,4.0,482.0,1098.0,1280.0,0.0,yes,1.0
602.0,0.0,no,9.0,2.0,yes,50.0,0.9,141.0,8.0,1571.0,1717.0,2189.0,1.0,no,2.0
1249.0,1.0,no,3.0,12.0,yes,55.0,0.8,140.0,3.0,605.0,1193.0,531.0,1.0,yes,0.0
531.0,1.0,yes,0.0,16.0,yes,12.0,0.5,121.0,4.0,158.0,1657.0,2331.0,0.0,yes,1.0
1450.0,0.0,no,1.0,11.0,no,31.0,0.6,114.0,5.0,1573.0,1639.0,794.0,1.0,yes,1.0
1342.0,0.0,no,1.0,12.0,no,50.0,0.1,173.0,1.0,127.0,620.0,2644.0,1.0,yes,2.0
832.0,1.0,no,5.0,11.0,yes,22.0,0.6,198.0,1.0,343.0,1431.0,1666.0,1.0,yes,1.0
867.0,1.0,no,0.0,4.0,yes,57.0,0.1,159.0,4.0,289.0,724.0,2157.0,0.0,no,1.0
1404.0,0.0,no,16.0,14.0,yes,44.0,0.9,151.0,1.0,1703.0,1880.0,1196.0,0.0,yes,1.0
840.0,0.0,yes,6.0,16.0,yes,33.0,0.7,150.0,6.0,1482.0,1591.0,2072.0,1.0,no,2.0
1368.0,0.0,no,10.0,15.0,yes,42.0,0.2,91.0,1.0,907.0,925.0,1590.0,0.0,no,1.0
1927.0,0.0,yes,3.0,2.0,yes,11.0,0.4,190.0,8.0,491.0,1506.0,2916.0,1.0,yes,3.0
1714.0,0.0,yes,7.0,18.0,yes,31.0,0.4,120.0,2.0,287.0,627.0,3707.0,0.0,yes,3.0
1201.0,1.0,no,1.0,12.0,no,10.0,0.4,198.0,6.0,1151.0,1723.0,726.0,1.0,no,0.0
1796.0,1.0,no,4.0,15.0,no,44.0,0.9,184.0,2.0,1024.0,1363.0,3577.0,1.0,no,3.0
1147.0,0.0,yes,11.0,13.0,yes,28.0,0.7,158.0,6.0,1085.0,1134.0,2627.0,0.0,yes,2.0
776.0,1.0,no,0.0,5.0,yes,20.0,1.0,146.0,4.0,991.0,1803.0,685.0,1.0,yes,0.0
510.0,0.0,no,0.0,19.0,yes,33.0,0.1,110.0,6.0,1052.0,1897.0,1693.0,1.0,no,1.0
1045.0,1.0,yes,3.0,8.0,yes,40.0,0.1,175.0,6.0,1078.0,1564.0,2137.0,0.0,yes,2.0
1497.0,1.0,yes,4.0,18.0,no,10.0,,153.0,8.0,98.0,977.0,3696.0,0.0,yes,3.0
1425.0,1.0,no,0.0,15.0,yes,33.0,,89.0,3.0,396.0,1648.0,3771.0,0.0,yes,3.0
726.0,0.0,no,0.0,9.0,no,40.0,,94.0,4.0,323.0,978.0,1342.0,1.0,yes,0.0
1576.0,1.0,no,0.0,12.0,no,20.0,,148.0,3.0,410.0,1551.0,1379.0,0.0,yes,1.0
714.0,1.0,yes,5.0,19.0,yes,11.0,,197.0,3.0,1750.0,1857.0,1164.0,1.0,no,1.0
1595.0,0.0,yes,1.0,14.0,yes,63.0,0.9,88.0,1.0,1475.0,1988.0,908.0,0.0,yes,1.0
541.0,0.0,no,0.0,9.0,yes,10.0,0.4,127.0,4.0,1836.0,1873.0,1019.0,1.0,no,1.0
1617.0,1.0,no,14.0,4.0,no,29.0,0.9,113.0,6.0,283.0,676.0,3685.0,0.0,no,3.0
1154.0,0.0,yes,2.0,6.0,yes,5.0,0.2,98.0,1.0,539.0,1240.0,1470.0,0.0,no,1.0
1638.0,0.0,no,6.0,20.0,yes,2.0,0.2,189.0,1.0,440.0,563.0,2299.0,1.0,yes,2.0
1150.0,1.0,no,0.0,11.0,yes,39.0,0.4,151.0,8.0,397.0,800.0,999.0,1.0,no,0.0
1254.0,1.0,no,0.0,3.0,no,44.0,0.2,149.0,1.0,204.0,1021.0,3011.0,1.0,no,2.0
1806.0,1.0,yes,2.0,7.0,yes,54.0,0.1,117.0,1.0,347.0,727.0,3142.0,0.0,yes,3.0
603.0,0.0,no,8.0,13.0,no,12.0,0.7,114.0,6.0,1003.0,1284.0,1543.0,1.0,no,1.0
1834.0,0.0,no,7.0,11.0,yes,40.0,0.1,99.0,4.0,0.0,1987.0,3692.0,1.0,no,3.0
520.0,0.0,no,0.0,14.0,no,31.0,0.8,145.0,6.0,264.0,519.0,2753.0,0.0,yes,1.0
565.0,0.0,yes,1.0,8.0,yes,50.0,0.1,158.0,2.0,543.0,703.0,2156.0,1.0,yes,1.0
1689.0,1.0,no,11.0,10.0,yes,9.0,0.5,150.0,5.0,467.0,675.0,2637.0,0.0,no,2.0
742.0,1.0,no,0.0,10.0,yes,21.0,0.7,104.0,8.0,875.0,925.0,331.0,0.0,no,0.0
1143.0,0.0,yes,1.0,18.0,yes,22.0,1.0,125.0,3.0,1116.0,1724.0,1214.0,1.0,no,1.0
761.0,1.0,no,9.0,5.0,yes,3.0,0.8,196.0,7.0,1325.0,1945.0,2248.0,1.0,yes,2.0
959.0,1.0,yes,0.0,13.0,no,36.0,0.4,196.0,5.0,1313.0,1331.0,3073.0,1.0,yes,3.0
772.0,1.0,yes,7.0,16.0,yes,8.0,0.6,134.0,7.0,552.0,1802.0,422.0,0.0,no,0.0
1015.0,1.0,no,5.0,20.0,yes,12.0,0.5,102.0,3.0,335.0,679.0,2293.0,1.0,no,1.0
1824.0,1.0,yes,9.0,16.0,no,2.0,0.7,103.0,1.0,50.0,1105.0,3958.0,1.0,no,3.0
1130.0,1.0,yes,1.0,8.0,yes,29.0,0.7,130.0,1.0,593.0,1327.0,432.0,1.0,yes,0.0
1183.0,1.0,yes,3.0,9.0,yes,48.0,0.1,120.0,8.0,268.0,1010.0,1152.0,0.0,no,0.0
574.0,1.0,yes,0.0,4.0,yes,26.0,0.5,118.0,6.0,382.0,1364.0,1303.0,0.0,yes,0.0
1472.0,0.0,no,4.0,17.0,yes,20.0,0.3,169.0,2.0,443.0,892.0,797.0,1.0,no,0.0
1868.0,1.0,no,2.0,16.0,no,40.0,0.9,179.0,8.0,576.0,884.0,298.0,1.0,no,0.0
1375.0,0.0,no,2.0,8.0,yes,20.0,0.4,147.0,6.0,596.0,679.0,3847.0,0.0,yes,3.0
881.0,0.0,no,1.0,2.0,no,64.0,0.5,160.0,3.0,115.0,636.0,2110.0,1.0,yes,1.0
1742.0,1.0,yes,5.0,12.0,yes,43.0,0.9,176.0,3.0,356.0,1407.0,1921.0,1.0,no,2.0
1225.0,0.0,yes,6.0,16.0,yes,60.0,0.1,107.0,2.0,10.0,1567.0,2423.0,0.0,no,2.0
1970.0,1.0,yes,0.0,16.0,yes,15.0,1.0,132.0,2.0,1399.0,1684.0,1658.0,1.0,yes,2.0
1186.0,1.0,yes,2.0,2.0,yes,21.0,0.4,160.0,8.0,68.0,584.0,2361.0,0.0,no,1.0
1762.0,0.0,no,7.0,7.0,yes,60.0,0.1,157.0,4.0,643.0,790.0,1380.0,0.0,no,1.0
1731.0,1.0,yes,4.0,3.0,yes,4.0,0.5,163.0,6.0,809.0,1988.0,3892.0,1.0,yes,3.0
852.0,0.0,yes,5.0,18.0,no,8.0,0.8,160.0,5.0,683.0,1349.0,315.0,0.0,no,0.0
848.0,1.0,yes,4.0,16.0,yes,36.0,0.3,151.0,4.0,56.0,527.0,2289.0,1.0,yes,1.0
1575.0,0.0,yes,0.0,19.0,yes,11.0,0.2,185.0,7.0,492.0,818.0,2182.0,1.0,no,2.0
1554.0,0.0,yes,7.0,18.0,no,23.0,0.1,105.0,6.0,699.0,1492.0,2184.0,0.0,yes,2.0
1972.0,1.0,no,0.0,2.0,no,48.0,0.5,92.0,8.0,290.0,804.0,2872.0,0.0,yes,3.0
827.0,1.0,yes,9.0,8.0,no,35.0,0.2,87.0,6.0,23.0,826.0,2367.0,0.0,yes,1.0
1063.0,0.0,no,7.0,10.0,yes,3.0,0.9,155.0,4.0,394.0,849.0,1919.0,1.0,no,1.0
1695.0,0.0,yes,1.0,14.0,yes,34.0,0.4,84.0,5.0,713.0,1742.0,3296.0,0.0,no,3.0
1343.0,0.0,yes,5.0,18.0,yes,14.0,0.9,81.0,8.0,1063.0,1205.0,462.0,1.0,yes,0.0
834.0,0.0,no,2.0,6.0,yes,27.0,0.2,123.0,1.0,1421.0,1463.0,1591.0,1.0,no,1.0
595.0,0.0,no,0.0,7.0,yes,20.0,0.4,122.0,2.0,623.0,816.0,1593.0,0.0,yes,0.0
1081.0,1.0,yes,13.0,15.0,yes,42.0,0.1,101.0,7.0,83.0,816.0,2456.0,0.0,no,1.0
911.0,0.0,yes,3.0,7.0,yes,14.0,0.7,199.0,4.0,1563.0,1692.0,2933.0,1.0,no,3.0
844.0,0.0,yes,1.0,4.0,yes,22.0,0.9,197.0,7.0,777.0,1995.0,3154.0,0.0,no,3.0
1335.0,1.0,no,3.0,20.0,yes,60.0,0.8,180.0,2.0,83.0,559.0,3615.0,0.0,no,3.0
1883.0,0.0,no,9.0,6.0,yes,24.0,0.1,87.0,1.0,203.0,915.0,3563.0,0.0,no,3.0
1128.0,1.0,yes,6.0,3.0,yes,33.0,0.6,147.0,8.0,938.0,1226.0,1440.0,0.0,no,1.0
826.0,1.0,yes,14.0,9.0,yes,57.0,0.6,117.0,2.0,1077.0,1183.0,1907.0,0.0,no,1.0
1650.0,0.0,no,0.0,5.0,yes,38.0,0.7,89.0,1.0,773.0,881.0,324.0,1.0,yes,0.0
1162.0,0.0,no,0.0,16.0,no,50.0,0.5,104.0,4.0,332.0,866.0,1404.0,1.0,yes,1.0
1517.0,0.0,no,2.0,12.0,yes,8.0,0.8,169.0,4.0,570.0,1645.0,2738.0,0.0,no,2.0
963.0,0.0,no,1.0,7.0,yes,60.0,0.8,156.0,3.0,742.0,821.0,2722.0,0.0,no,2.0
1837.0,0.0,yes,5.0,13.0,yes,12.0,0.9,103.0,8.0,1420.0,1539.0,2294.0,0.0,yes,3.0
1028.0,1.0,no,1.0,4.0,yes,30.0,0.1,193.0,1.0,1801.0,1923.0,1424.0,0.0,yes,1.0
1831.0,1.0,yes,4.0,10.0,yes,55.0,1.0,189.0,8.0,1693.0,1790.0,1133.0,1.0,no,1.0
571.0,1.0,yes,5.0,6.0,no,58.0,0.6,101.0,6.0,31.0,1536.0,555.0,0.0,yes,0.0
1770.0,1.0,no,0.0,17.0,no,9.0,0.6,183.0,6.0,1098.0,1373.0,3785.0,0.0,yes,3.0
970.0,1.0,yes,5.0,7.0,yes,59.0,0.2,84.0,7.0,1765.0,1786.0,3675.0,0.0,no,3.0
642.0,1.0,no,0.0,16.0,yes,38.0,0.8,86.0,5.0,887.0,1775.0,435.0,1.0,no,0.0
622.0,1.0,yes,12.0,20.0,no,11.0,0.8,193.0,8.0,760.0,1964.0,3183.0,1.0,yes,2.0
600.0,1.0,no,9.0,19.0,yes,6.0,0.8,199.0,2.0,486.0,1032.0,3495.0,1.0,no,2.0
1412.0,0.0,no,9.0,2.0,yes,57.0,0.2,86.0,3.0,2.0,660.0,1853.0,0.0,yes,1.0
733.0,0.0,no,7.0,5.0,yes,16.0,0.4,138.0,4.0,202.0,1787.0,2648.0,1.0,no,2.0
1070.0,1.0,no,9.0,20.0,yes,19.0,0.8,160.0,7.0,90.0,1614.0,2647.0,1.0,no,2.0
875.0,1.0,yes,1.0,10.0,yes,30.0,0.7,146.0,8.0,469.0,853.0,702.0,1.0,yes,0.0
1994.0,1.0,no,5.0,2.0,yes,5.0,0.4,189.0,2.0,86.0,1546.0,1836.0,0.0,no,2.0
823.0,0.0,yes,9.0,16.0,no,18.0,0.2,182.0,5.0,1180.0,1350.0,3894.0,1.0,no,3.0
1908.0,0.0,no,9.0,10.0,no,30.0,1.0,111.0,2.0,140.0,1046.0,2944.0,0.0,yes,3.0
790.0,0.0,yes,7.0,18.0,yes,44.0,0.1,89.0,8.0,1100.0,1437.0,3424.0,1.0,no,3.0
1330.0,1.0,yes,1.0,19.0,yes,40.0,0.5,177.0,1.0,194.0,892.0,2678.0,1.0,yes,2.0
1660.0,0.0,no,2.0,7.0,yes,15.0,0.7,100.0,8.0,440.0,569.0,2424.0,1.0,no,2.0
1776.0,0.0,no,2.0,4.0,yes,20.0,0.9,82.0,6.0,1563.0,1803.0,2671.0,1.0,yes,3.0
1611.0,0.0,yes,4.0,15.0,yes,27.0,0.9,199.0,1.0,163.0,1011.0,3078.0,0.0,yes,2.0
1410.0,1.0,yes,0.0,16.0,yes,15.0,0.3,92.0,3.0,192.0,1311.0,2304.0,1.0,no,2.0
1772.0,1.0,no,17.0,20.0,no,45.0,0.5,159.0,2.0,837.0,1405.0,1146.0,1.0,no,1.0
1280.0,1.0,no,0.0,14.0,yes,39.0,1.0,108.0,7.0,356.0,588.0,2335.0,0.0,yes,1.0
1712.0,1.0,yes,2.0,19.0,yes,23.0,1.0,155.0,7.0,155.0,663.0,1422.0,1.0,no,1.0
1562.0,1.0,no,0.0,16.0,yes,55.0,0.1,140.0,8.0,1032.0,1776.0,2096.0,0.0,no,2.0
891.0,0.0,yes,1.0,2.0,yes,18.0,0.1,153.0,6.0,40.0,1435.0,1303.0,1.0,yes,0.0
1957.0,0.0,yes,18.0,2.0,yes,36.0,0.8,151.0,2.0,1194.0,1727.0,1115.0,0.0,yes,1.0
1110.0,0.0,no,1.0,7.0,yes,42.0,0.9,192.0,5.0,1179.0,1262.0,456.0,1.0,no,0.0
875.0,1.0,yes,1.0,8.0,yes,43.0,0.6,104.0,8.0,902.0,969.0,3396.0,0.0,no,3.0
1211.0,1.0,no,0.0,3.0,no,28.0,0.3,130.0,2.0,58.0,963.0,2750.0,1.0,no,2.0
769.0,0.0,yes,12.0,8.0,no,54.0,0.2,112.0,4.0,1385.0,1780.0,941.0,0.0,yes,0.0
671.0,0.0,no,7.0,14.0,yes,2.0,0.1,95.0,6.0,614.0,1617.0,2278.0,0.0,no,2.0
1872.0,0.0,no,5.0,15.0,no,26.0,0.5,172.0,4.0,672.0,1088.0,2273.0,0.0,yes,2.0
1076.0,0.0,yes,0.0,6.0,no,14.0,0.7,191.0,5.0,1088.0,1718.0,2355.0,1.0,yes,2.0
1325.0,0.0,no,2.0,13.0,yes,50.0,0.1,146.0,1.0,499.0,695.0,2328.0,0.0,no,2.0
911.0,1.0,yes,1.0,8.0,no,28.0,0.5,182.0,2.0,157.0,763.0,2638.0,1.0,yes,1.0
1273.0,1.0,no,1.0,8.0,yes,23.0,0.6,178.0,6.0,485.0,1399.0,558.0,0.0,no,0.0
